FID,id,The_geom,tipo,distrito,regional,territóri,codpmf,codsge,inep,título,nome,endereço,bairro,cep,telefone,voips,email,textstring,text_size,text_angle,fonte,ano_ref,epsg_codif
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_686a,223,POINT (-38.604884971189946 -3.7653001924805287),EMTP,3,11,38,7369,272,23264160,ESCOLA MUNICIPAL,JOÃO NUNES PINHEIRO,"AV. F, 550",CONJUNTO CEARÁ I,60533-644,3452-6758,3459-5371 / 5579 / 6914,JOAONP@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7369,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_686b,224,POINT (-38.61188623293464 -3.762575958037295),EMTI,3,11,38,7273,236,23069015,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,PROFESSOR ADEMAR NUNES BATISTA,"RUA 1159 , 100",CONJUNTO CEARÁ I,60533-540,3105-2215 / 2219,3459-5379 / 5425 / 6845,ADEMANB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7273,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_686c,225,POINT (-38.61048710470072 -3.7594825772731038),EMTP,3,11,38,7311,248,23069350,ESCOLA MUNICIPAL,PROFESSOR JOSÉ MILITÃO DE ALBUQUERQUE,"RUA 1145, 14",CONJUNTO CEARÁ I,60533-470,3105-2204 / 2207,3459-5378 / 6843,JOSEMA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7311,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_686d,226,POINT (-38.59786473585092 -3.8100646738083066),CRP,5,10,34,7897,557,23263148,CRECHE PARCEIRA,MARIA PEQUENA,"RUA PARANAGUÁ, 255",CANINDEZINHO,60734-155,NADA CONSTA,NADA CONSTA,MARIA.PEQUENA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7897,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_686e,227,POINT (-38.59083128615881 -3.7983303038704475),CRP,5,10,34,7146,550,23233877,CRECHE PARCEIRA,SANTO ANTÔNIO,"RUA JOÃO RAMALHO, 475",PARQUE SÃO JOSÉ,60730-290,NADA CONSTA,NADA CONSTA,CRSANTOA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7146,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_686f,228,POINT (-38.619358090340505 -3.782942137002652),CEI,5,5,39,7434,380,23263121,CENTRO DE EDUCAÇÃO INFANTIL,MARIA DOLORES PETROLA DE MELO JORGE,"RUA SARGENTO BARBOSA, 851",GRANJA LISBOA,60540-491,NADA CONSTA,NADA CONSTA,CRCAICCE@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7434,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6870,229,POINT (-38.628411267159294 -3.8021184925768585),CRP,5,5,39,7906,524,23264187,CRECHE PARCEIRA,NOVO MUNDO PIONEIRO,"RUA PEREIRA BARBOSA, 1460",SIQUEIRA,60732-382,NADA CONSTA,NADA CONSTA,NOVO.MUNDO@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7906,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6871,230,POINT (-38.60235592328742 -3.784793442641169),CRP,5,5,39,7903,578,23067390,CRECHE PARCEIRA,DONA EULÁLIA UCHOA ALVES,"RUA MATEUS LEMOS, 1190",GRANJA PORTUGAL,60540-805,NADA CONSTA,NADA CONSTA,EULALIA.UCHOA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7903,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6872,231,POINT (-38.61701322399094 -3.772561678222809),CRP,3,11,38,6909,536,23257202,CRECHE PARCEIRA,IRMÃOS FIRMO,"RUA 1096, 34",CONJUNTO CEARÁ II,60533-230,NADA CONSTA,NADA CONSTA,CRIRMAOSF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6909,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6873,232,POINT (-38.611931737996805 -3.763273631411369),CRP,3,11,38,7433,531,23069350,CRECHE PARCEIRA,NOSSA SENHORA DE FÁTIMA,"RUA 1107, S/N",CONJUNTO CEARÁ I,60533-270,NADA CONSTA,NADA CONSTA,CRNOSSASF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7433,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6874,233,POINT (-38.591262755652764 -3.8141233481170116),CEI,5,10,34,7039,504,23257725,CENTRO DE EDUCAÇÃO INFANTIL,PADRE CÍCERO ROMÃO BATISTA,"RUA 106, 377",CONJUNTO ESPERANÇA,60763-550,3131-6225,NADA CONSTA,CRPCICERORB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7039,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6875,234,POINT (-38.60265493545582 -3.8069452921994076),CEI,5,10,34,7092,466,23256923,CENTRO DE EDUCAÇÃO INFANTIL,FLORIVAL ALVES SERAINE,"RUA JOSÉ ASSIS DE OLIVEIRA, 1324",CANINDEZINHO,60731-452,3131-1938,NADA CONSTA,CRFLORIVALAS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7092,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6876,235,POINT (-38.59581645494794 -3.813607194785312),CEI,5,10,34,7130,437,23263148,CENTRO DE EDUCAÇÃO INFANTIL,ALAÍDE AUGUSTO DE OLIVEIRA,"RUA E, 187 (CONJUNTO IMPERIAL)",CONJUNTO ESPERANÇA,60763-664,NADA CONSTA,NADA CONSTA,ANTONIO.MONTEIRO@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7130,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6877,236,POINT (-38.602439525948405 -3.817533607282005),CEI,5,10,34,7477,438,23184914,CENTRO DE EDUCAÇÃO INFANTIL,ZILDA ARNS NEUMANN,"RUA PEDESTRE XIII, 25 (CONJ. JARDIM FLUMINENSE)",CANINDEZINHO,60734-290,NADA CONSTA,NADA CONSTA,CRARNSN@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7477,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6878,237,POINT (-38.60827679276759 -3.821899184358126),CEI,5,10,34,7896,369,23245182,CENTRO DE EDUCAÇÃO INFANTIL,JORNALISTA DEMÓCRITO DUMMAR,"RUA JOSÉ DANTAS PEREIRA, 334",CANINDEZINHO,60734-670,NADA CONSTA,3459-6872,CEIJORNALISTA.DEMOCRITO@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7896,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6879,238,POINT (-38.61181327204589 -3.80450603098514),CEI,5,5,39,7187,431,23257652,CENTRO DE EDUCAÇÃO INFANTIL,CHICO ANYSIO,"RUA ALVES BEZERRA, 788",SIQUEIRA,60736-130,3452-2469,3459-7003,COMECINHOV@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7187,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_687a,239,POINT (-38.62274160893965 -3.8058692861289414),CEI,5,5,39,7341,368,23244283,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSOR JOSÉ CÍRIO PEREIRA FILHO,"RUA RUBI, 100",SIQUEIRA,60732-495,3498-6053,NADA CONSTA,CRFUTUROC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7341,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_687b,240,POINT (-38.625169953675844 -3.7929020170205803),CEI,5,5,39,7021,390,23076720,CENTRO DE EDUCAÇÃO INFANTIL,RACHEL VIANA MARTINS,"RUA TUCUNDUBA, 2703",GRANJA LISBOA,60540-121,3452-2307,NADA CONSTA,CRRACHELVM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7021,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_687c,241,POINT (-38.61385376513138 -3.79623585166448),CEI,5,5,39,7025,389,23256761,CENTRO DE EDUCAÇÃO INFANTIL,RAIMUNDO MOREIRA SENA,"RUA A, 106 (CONJUNTO NOVA RESIDÊNCIA)",GRANJA LISBOA,60546-100,3488-3390,NADA CONSTA,CRRAIMUNDOMS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7025,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_687d,242,POINT (-38.60952166290226 -3.7881264146895712),CEI,5,5,39,7504,433,23073144,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSORA LIREDA FACÓ,"RUA TRÊS CORAÇÕES, 735",GRANJA LISBOA,60540-441,NADA CONSTA,NADA CONSTA,CRPLIREDAF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7504,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_687e,243,POINT (-38.61899940733658 -3.790799082508508),CEI,5,5,39,7091,388,23256699,CENTRO DE EDUCAÇÃO INFANTIL,MANOEL MALVEIRA MAIA,"RUA DANDARA KETLEY, 2890A",GRANJA LISBOA,60540-122,NADA CONSTA,3459-6967,CRMANOELMM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7091,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_687f,244,POINT (-38.62986799569733 -3.789197246788967),CEI,5,5,39,7030,440,23071850,CENTRO DE EDUCAÇÃO INFANTIL,JOÃO MENDES DE ANDRADE,"RUA DESCARTES BRAGA, 4222",GRANJA LISBOA,60540-096,3488-3391,NADA CONSTA,CRJOAOMA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7030,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6880,245,POINT (-38.627181524730446 -3.784358298156302),CEI,5,5,39,7236,483,23445645,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSORA ANTÔNIA MARIA DE LIMA,"RUA GERALDO BARBOSA, 3923",GRANJA LISBOA,60540-344,3452-2304,NADA CONSTA,CRDOMAL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7236,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6881,246,POINT (-38.60225124302076 -3.781878987516188),CEI,5,5,39,6815,435,23257342,CENTRO DE EDUCAÇÃO INFANTIL,REITOR ANTÔNIO MARTINS FILHO,"RUA HUMBERTO LOMEU, 1222",GRANJA PORTUGAL,60541-112,NADA CONSTA,NADA CONSTA,CRREITORAMFTE@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6815,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6882,247,POINT (-38.6057571405479 -3.804448739984035),EMTP,5,5,39,7107,430,23257652,ESCOLA MUNICIPAL,TOMAZ MUNIZ,"RUA DOUTORA VANDA CIDADE, 185",SIQUEIRA,60736-050,3245-4420,NADA CONSTA,TOMAZM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7107,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6883,248,POINT (-38.60387848333174 -3.7864928506530955),ANE,5,5,39,7104,432,23073144,ESCOLA MUNICIPAL,PROFESSORA LIREDA FACÓ UNID II,"RUA JOÃO XXIII, 1454",GRANJA PORTUGAL,60540-664,3131-1940,NADA CONSTA,MARIAOL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7104,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6884,249,POINT (-38.617719046187645 -3.8076242907578255),EMTI,5,5,39,8453,944,23275146,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,PROFESSOR EXPEDITO PARENTE,"RUA P, S/N (LOT. PARAÍSO VERDE)",SIQUEIRA,60732-449,NADA CONSTA,NADA CONSTA,NADA CONSTA,8453,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6885,250,POINT (-38.60412320559731 -3.7667224482236072),EMTI,3,11,38,8454,945,23274930,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,PROFESSOR PRISCO BEZERRA,"AV. F, 702",CONJUNTO CEARÁ I,60533-644,NADA CONSTA,NADA CONSTA,NADA CONSTA,8454,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6886,251,POINT (-38.59841052930306 -3.830200967944905),ANE,5,10,34,8452,943,23206152,ESCOLA MUNICIPAL,MARILENE LOPES RABELO UNID II,"RUA MARTINS DE LIMA, 391",PARQUE PRESIDENTE VARGAS,60765-725,NADA CONSTA,NADA CONSTA,NADA CONSTA,8452,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6887,252,POINT (-38.59792639005348 -3.830863089678234),EMTP,5,10,34,8450,942,23206152,ESCOLA MUNICIPAL,MARILENE LOPES RABELO,"RUA JACARANDÁ, 460",PARQUE PRESIDENTE VARGAS,60765-551,NADA CONSTA,NADA CONSTA,NADA CONSTA,8450,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6888,253,POINT (-38.59875573908758 -3.7761275761438027),CRP,5,5,39,8448,940,23256796,CRECHE PARCEIRA,ENCANTOS DE CELESTE,"RUA CARLOS CHAGAS, 2080",GRANJA PORTUGAL,60541-555,NADA CONSTA,NADA CONSTA,NADA CONSTA,8448,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6889,254,POINT (-38.596404713354154 -3.821234276557559),CRP,5,10,34,8447,939,23257725,CRECHE PARCEIRA,MEU MUNDO AZUL,"RUA PROFESSOR CABRAL, 888",PARQUE SANTA ROSA,60762-775,NADA CONSTA,NADA CONSTA,NADA CONSTA,8447,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_688a,255,POINT (-38.58327310683584 -3.831181475842094),CRP,5,10,34,8126,645,23234067,CRECHE PARCEIRA,PEQUENOS HERÓIS,"RUA DR. PROCÓPIO, 205",ARACAPÉ,60764-605,NADA CONSTA,NADA CONSTA,NADA CONSTA,8126,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_688b,256,POINT (-38.5653930966448 -3.7807833085502014),CEI,4,4,17,8089,393,23072563,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSOR JOSÉ VALDEVINO DE CARVALHO,"AV. GODOFREDO MACIEL, 522",PARANGABA,60710-000,NADA CONSTA,NADA CONSTA,NADA CONSTA,8089,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_688c,257,POINT (-38.55206584078767 -3.839015050316001),CEI,4,8,21,8065,457,23234172,CENTRO DE EDUCAÇÃO INFANTIL,PEDRO BOCA RICA,"RUA D, 235 (LOT. PARQUE MONTENEGRO II)",PREFEITO JOSÉ WALTER,60751-265,NADA CONSTA,NADA CONSTA,NADA CONSTA,8065,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_688d,258,POINT (-38.533277164881724 -3.768475083905438),EMTP,4,4,18,8003,110,23073870,ESCOLA MUNICIPAL,GENERAL MANOEL CORDEIRO NETO,"RUA JORGE ACÚRCIO, 900",VILA UNIÃO,60410-802,NADA CONSTA,NADA CONSTA,NADA CONSTA,8003,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_688e,259,POINT (-38.59114495690961 -3.8300037003897693),CEI,5,10,34,8017,419,23263130,CENTRO DE EDUCAÇÃO INFANTIL,JOÃO HILDO DE CARVALHO FURTADO UNID II,"RUA POLIANA, S/N",ARACAPÉ,60764-600,NADA CONSTA,NADA CONSTA,NADA CONSTA,8017,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_688f,260,POINT (-38.5497288384145 -3.7840179839176047),EMTP,4,8,19,8016,97,23244976,ESCOLA MUNICIPAL,IRMÃ GIULIANA GALLI,"RUA ANTONIO BOTELHO, 715",SERRINHA,60741-110,NADA CONSTA,NADA CONSTA,NADA CONSTA,8016,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6890,261,POINT (-38.549587850239746 -3.784289661712589),CRP,4,8,19,8384,882,23244976,CRECHE PARCEIRA,GOTAS DE AMOR,"RUA ANTÔNIO BOTELHO, 715",SERRINHA,60741-110,NADA CONSTA,NADA CONSTA,NADA CONSTA,8384,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6891,262,POINT (-38.56886485427202 -3.8341948306191296),EMTI,4,8,21,8445,937,23275006,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,LEONEL DE MOURA BRIZOLA,"RUA CORONEL DE QUEIROZ, 671
RUA CORONEL DE QUEIROZ, 750",PLANALTO AYRTON SENNA,60760-510,NADA CONSTA,NADA CONSTA,NADA CONSTA,8445,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6892,263,POINT (-38.5586238643045 -3.8303185129336423),ANE,4,8,21,8190,762,23235365,ESCOLA MUNICIPAL,PROFESSORA VÂNIA MARIA NEVES FACÓ BARROS UNID II,"RUA 65, 250",PREFEITO JOSÉ WALTER,60750-790,NADA CONSTA,NADA CONSTA,NADA CONSTA,8190,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6893,264,POINT (-38.55830849357386 -3.837794732214888),EMTP,4,8,21,7335,264,23077131,ESCOLA MUNICIPAL,ROGACIANO LEITE,"RUA 45, S/N",PREFEITO JOSÉ WALTER,60750-590,3433-2959,3459-5361 / 5568 / 6917,ROGACIANOL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7335,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6894,265,POINT (-38.5592150123336 -3.832492355899639),EMTP,4,8,21,6989,88,23234172,ESCOLA MUNICIPAL,MONTEIRO LOBATO,"RUA 83, 181",PREFEITO JOSÉ WALTER,60751-050,3433-2957,3459-5252 / 6897,MONTEIROL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6989,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6895,266,POINT (-38.55599486943295 -3.8312863130501746),EMTP,4,8,21,7061,318,23257520,ESCOLA MUNICIPAL,MINHA VIDA MEUS AMORES,"AV. D, 380 (2ª ETAPA)",PREFEITO JOSÉ WALTER,60750-030,3452-5198,3459-5385 / 5544 / 6921,MINHAVIDAMEUSAMORES@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7061,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6896,267,POINT (-38.555758679436224 -3.8236040373180056),EMTP,4,8,21,7332,261,23235365,ESCOLA MUNICIPAL,PROFESSORA VÂNIA MARIA NEVES FACÓ BARROS,"RUA 16, 30",PREFEITO JOSÉ WALTER,60750-300,3291-3591,3459-5238 / 6883,VANIAMNFB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7332,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6897,268,POINT (-38.55692964859605 -3.82908648211016),EMTP,4,8,21,6988,87,23076798,ESCOLA MUNICIPAL,RACHEL DE QUEIROZ,"AV. C, 559",PREFEITO JOSÉ WALTER,60750-020,NADA CONSTA,3459-5222 / 6882 / 6951,RACHELQ@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6988,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6898,269,POINT (-38.55495437621022 -3.8266330316822623),EMTI,4,8,21,6958,150,23078740,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,DIOGO VITAL DE SIQUEIRA,"AV. L, S/N",PREFEITO JOSÉ WALTER,60750-110,3433-2955,3459-5368 / 6857,DIOGOVS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6958,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6899,270,POINT (-38.55483527527136 -3.82264350847872),EMTP,4,8,21,6867,179,23070056,ESCOLA MUNICIPAL,FRANCISCO NUNES CAVALCANTE,"RUA POETA MÁRIO LINHARES, 561",PREFEITO JOSÉ WALTER,60750-160,3433-2956,3459-5360 / 6859,FRANCISCONC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6867,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_689a,271,POINT (-38.568624706759046 -3.833559654247085),EMTP,4,8,21,6822,280,23257334,ESCOLA MUNICIPAL,TEREZA D'ANA,"RUA CORONEL DE QUEIROZ, 750",PLANALTO AYRTON SENNA,60760-510,3473-1400,3459-5363 / 5484 / 6742,TEREZAA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6822,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_689b,272,POINT (-38.57502625389609 -3.835343631497649),EMTP,4,8,21,7330,259,23264179,ESCOLA MUNICIPAL,ADALBERTO STUDART FILHO,"RUA DO CAMPO, 25",PLANALTO AYRTON SENNA,60766-395,3131-7823,3459-5358 / 6864,ADALBERTOSF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7330,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_689c,273,POINT (-38.5661397660842 -3.832029960399511),EMTP,4,8,21,7289,120,23257679,ESCOLA MUNICIPAL,GEÍSA FIRMO GONÇALVES,"RUA ZULEICA PONTES, 1260",PLANALTO AYRTON SENNA,60760-425,3433-4929,3459-5362 / 6867,GEISAFG@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7289,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_689d,274,POINT (-38.570700554350424 -3.8311284981857416),EMTP,4,8,21,7224,223,23073772,ESCOLA MUNICIPAL,MARIA ZÉLIA CORREIA DE SOUZA,"RUA ANTÔNIO PEREIRA, 1495",PLANALTO AYRTON SENNA,60766-295,3433-2958 / 3433-4901,3459-5357 / 5502 / 6724,MARIAZCS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7224,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_689e,275,POINT (-38.55805613787746 -3.8187925714308584),EMTP,5,10,35,6868,180,23078766,ESCOLA MUNICIPAL,CASIMIRO MONTENEGRO,"AV. BERNARDO MANUEL,11360",MONDUBIM,60761-740,3433-4926,3459-5218,CASIMIROM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6868,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_689f,276,POINT (-38.59047728380769 -3.8303666013900797),EMTP,5,10,34,7171,200,23263130,ESCOLA MUNICIPAL,JOÃO HILDO DE CARVALHO FURTADO,"RUA JUVÊNCIO SALES, S/N",ARACAPÉ,60764-600,3484-3926,3459-5392,JOAOHCF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7171,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68a0,277,POINT (-38.5809312451385 -3.8259820408478373),EMTP,5,10,35,7090,337,23234067,ESCOLA MUNICIPAL,JONATHAN DA ROCHA ALCOFORADO,"RUA MARIA GOMES DE SÁ, 1030",MONDUBIM,60765-173,3433-4906,3459-5342 / 5435 / 6722,JONATHANRA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7090,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68a1,278,POINT (-38.5765901906484 -3.825677574968324),EMTP,4,8,21,7129,358,23257059,ESCOLA MUNICIPAL,PROFESSORA IRENE DE SOUZA PEREIRA,"RUA F, S/N (LOT. EDITH BARREIRA BRAGA)",PLANALTO AYRTON SENNA,60766-045,3101-3062,3459-5369 / 6852,IRENEPSM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7129,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68a2,279,POINT (-38.56970428597301 -3.8172068324072472),EMTP,5,10,35,6984,83,23186690,ESCOLA MUNICIPAL,PROFESSOR OSMÍRIO DE OLIVEIRA BARRETO,"RUA 10, S/N (CONJUNTO SÍTIO CORREGO)",MONDUBIM,60752-110,3433-4911,3459-5339 / 5490 / 6841,OSMIRIOBO@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6984,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68a3,280,POINT (-38.56852273344691 -3.8063932396166478),EMTP,5,10,35,6869,181,23071435,ESCOLA MUNICIPAL,PROFESSOR JACINTO BOTELHO,"RUA DOUTOR RODRIGO CODES SANDOVAL, 374",MONDUBIM,60711-455,3433-4904,3459-5228 / 6894,JACINTOB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6869,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68a4,281,POINT (-38.57950363848991 -3.786305027538451),EMTP,4,4,17,6818,278,23184779,ESCOLA MUNICIPAL,RAIMUNDO SOARES DE SOUZA,"RUA COSTA FREIRE, 550",VILA PERI,60730-135,3232-1231,3459-5390 / 5512 / 6931,RAIMUNDOSS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6818,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68a5,282,POINT (-38.576346876991174 -3.7842831557629215),EMTP,4,4,17,7161,242,23066660,ESCOLA MUNICIPAL,CATULO DA PAIXÃO CEARENSE,"RUA LEÃO DO NORTE, 300",VILA PERI,60730-010,3232-1242,3459-5345 / 6855,CATULOPC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7161,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_68a6,283,POINT (-38.563710924872794 -3.795125814108781),EMTP,5,10,35,7094,339,23256656,ESCOLA MUNICIPAL,SAGRADO CORAÇÃO,"RUA HOLANDA, 477",MARAPONGA,60711-005,NADA CONSTA,3459-7037,SAGRADOC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7094,10,0,SME,2022,EPSG: 3198
